##Name	Total_Item	Num_item	Num_list	Num_list_item	Ori_p	Adj_p	Enrich_score	Gene_list	Group_ID
KEGG_OLFACTORY_TRANSDUCTION	7829	389	200	0	1.00000000	1	0		GSE10780
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	7829	41	200	0	1.00000000	1	0		GSE10780
REACTOME_MRNA_CAPPING	7829	30	200	0	1.00000000	1	0		GSE10780
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	7829	12	200	0	1.00000000	1	0		GSE10780
REACTOME_SIGNALING_BY_NOTCH1	7829	70	200	0	1.00000000	1	0		GSE10780
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	7829	48	200	0	1.00000000	1	0		GSE10780
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	7829	27	200	0	1.00000000	1	0		GSE10780
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	7829	10	200	0	1.00000000	1	0		GSE10780
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	7829	71	200	0	1.00000000	1	0		GSE10780
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	7829	33	200	0	1.00000000	1	0		GSE10780
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	7829	36	200	0	1.00000000	1	0		GSE10780
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	7829	10	200	0	1.00000000	1	0		GSE10780
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	7829	52	200	0	1.00000000	1	0		GSE10780
BIOCARTA_CTL_PATHWAY	7829	15	200	0	1.00000000	1	0		GSE10780
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	7829	12	200	0	1.00000000	1	0		GSE10780
BIOCARTA_PAR1_PATHWAY	7829	37	200	0	1.00000000	1	0		GSE10780
BIOCARTA_MAL_PATHWAY	7829	19	200	0	1.00000000	1	0		GSE10780
KEGG_TRYPTOPHAN_METABOLISM	7829	40	200	0	1.00000000	1	0		GSE10780
BIOCARTA_AMI_PATHWAY	7829	20	200	0	1.00000000	1	0		GSE10780
REACTOME_BOTULINUM_NEUROTOXICITY	7829	19	200	0	1.00000000	1	0		GSE10780
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	7829	18	200	0	1.00000000	1	0		GSE10780
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	7829	98	200	0	1.00000000	1	0		GSE10780
REACTOME_P38MAPK_EVENTS	7829	13	200	0	1.00000000	1	0		GSE10780
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	7829	45	200	0	1.00000000	1	0		GSE10780
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	7829	27	200	0	1.00000000	1	0		GSE10780
BIOCARTA_PARKIN_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE10780
REACTOME_PLATELET_SENSITIZATION_BY_LDL	7829	16	200	0	1.00000000	1	0		GSE10780
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	7829	67	200	0	1.00000000	1	0		GSE10780
REACTOME_P75NTR_SIGNALS_VIA_NFKB	7829	14	200	0	1.00000000	1	0		GSE10780
REACTOME_REGULATION_OF_APOPTOSIS	7829	58	200	0	1.00000000	1	0		GSE10780
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	7829	56	200	0	1.00000000	1	0		GSE10780
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	7829	12	200	0	1.00000000	1	0		GSE10780
KEGG_SELENOAMINO_ACID_METABOLISM	7829	26	200	0	1.00000000	1	0		GSE10780
BIOCARTA_PTDINS_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE10780
REACTOME_TRANSCRIPTION	7829	210	200	0	1.00000000	1	0		GSE10780
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	7829	15	200	0	1.00000000	1	0		GSE10780
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	7829	17	200	0	1.00000000	1	0		GSE10780
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	7829	16	200	0	1.00000000	1	0		GSE10780
BIOCARTA_MTOR_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE10780
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	7829	26	200	0	1.00000000	1	0		GSE10780
BIOCARTA_PML_PATHWAY	7829	17	200	0	1.00000000	1	0		GSE10780
BIOCARTA_NO2IL12_PATHWAY	7829	17	200	0	1.00000000	1	0		GSE10780
REACTOME_SYNTHESIS_OF_PE	7829	11	200	0	1.00000000	1	0		GSE10780
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	7829	11	200	0	1.00000000	1	0		GSE10780
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	7829	19	200	0	1.00000000	1	0		GSE10780
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	7829	49	200	0	1.00000000	1	0		GSE10780
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	7829	27	200	0	1.00000000	1	0		GSE10780
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	7829	17	200	0	1.00000000	1	0		GSE10780
KEGG_RNA_POLYMERASE	7829	29	200	0	1.00000000	1	0		GSE10780
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	7829	17	200	0	1.00000000	1	0		GSE10780
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	7829	12	200	0	1.00000000	1	0		GSE10780
KEGG_PHENYLALANINE_METABOLISM	7829	18	200	0	1.00000000	1	0		GSE10780
REACTOME_PERK_REGULATED_GENE_EXPRESSION	7829	29	200	0	1.00000000	1	0		GSE10780
BIOCARTA_TEL_PATHWAY	7829	18	200	0	1.00000000	1	0		GSE10780
REACTOME_MEIOSIS	7829	116	200	0	1.00000000	1	0		GSE10780
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	7829	16	200	0	1.00000000	1	0		GSE10780
BIOCARTA_IL22BP_PATHWAY	7829	16	200	0	1.00000000	1	0		GSE10780
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	7829	48	200	0	1.00000000	1	0		GSE10780
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	7829	13	200	0	1.00000000	1	0		GSE10780
REACTOME_SIGNALING_BY_NOTCH2	7829	12	200	0	1.00000000	1	0		GSE10780
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	7829	24	200	0	1.00000000	1	0		GSE10780
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	7829	18	200	0	1.00000000	1	0		GSE10780
BIOCARTA_FIBRINOLYSIS_PATHWAY	7829	12	200	0	1.00000000	1	0		GSE10780
BIOCARTA_CDC42RAC_PATHWAY	7829	16	200	0	1.00000000	1	0		GSE10780
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	7829	73	200	0	1.00000000	1	0		GSE10780
REACTOME_BASE_EXCISION_REPAIR	7829	19	200	0	1.00000000	1	0		GSE10780
BIOCARTA_EIF4_PATHWAY	7829	24	200	0	1.00000000	1	0		GSE10780
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	7829	11	200	0	1.00000000	1	0		GSE10780
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	7829	51	200	0	1.00000000	1	0		GSE10780
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	7829	76	200	0	1.00000000	1	0		GSE10780
BIOCARTA_RAB_PATHWAY	7829	12	200	0	1.00000000	1	0		GSE10780
BIOCARTA_P38MAPK_PATHWAY	7829	40	200	0	1.00000000	1	0		GSE10780
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	7829	6	200	0	1.00000000	1	0		GSE10780
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	7829	140	200	0	1.00000000	1	0		GSE10780
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE10780
BIOCARTA_SPPA_PATHWAY	7829	22	200	0	1.00000000	1	0		GSE10780
REACTOME_ZINC_TRANSPORTERS	7829	15	200	0	1.00000000	1	0		GSE10780
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	7829	13	200	0	1.00000000	1	0		GSE10780
REACTOME_TCR_SIGNALING	7829	54	200	0	1.00000000	1	0		GSE10780
REACTOME_THE_NLRP3_INFLAMMASOME	7829	12	200	0	1.00000000	1	0		GSE10780
KEGG_DORSO_VENTRAL_AXIS_FORMATION	7829	25	200	0	1.00000000	1	0		GSE10780
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	7829	27	200	0	1.00000000	1	0		GSE10780
KEGG_HOMOLOGOUS_RECOMBINATION	7829	28	200	0	1.00000000	1	0		GSE10780
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	7829	15	200	0	1.00000000	1	0		GSE10780
KEGG_CHRONIC_MYELOID_LEUKEMIA	7829	73	200	0	1.00000000	1	0		GSE10780
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	7829	64	200	0	1.00000000	1	0		GSE10780
BIOCARTA_EPONFKB_PATHWAY	7829	11	200	0	1.00000000	1	0		GSE10780
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	7829	12	200	0	1.00000000	1	0		GSE10780
KEGG_HISTIDINE_METABOLISM	7829	29	200	0	1.00000000	1	0		GSE10780
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	7829	21	200	0	1.00000000	1	0		GSE10780
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	7829	46	200	0	1.00000000	1	0		GSE10780
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	7829	11	200	0	1.00000000	1	0		GSE10780
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	7829	10	200	0	1.00000000	1	0		GSE10780
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	7829	15	200	0	1.00000000	1	0		GSE10780
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	7829	137	200	0	1.00000000	1	0		GSE10780
KEGG_BUTANOATE_METABOLISM	7829	34	200	0	1.00000000	1	0		GSE10780
REACTOME_METABOLISM_OF_RNA	7829	330	200	0	1.00000000	1	0		GSE10780
REACTOME_RAP1_SIGNALLING	7829	17	200	0	1.00000000	1	0		GSE10780
BIOCARTA_CK1_PATHWAY	7829	17	200	0	1.00000000	1	0		GSE10780
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	7829	44	200	0	1.00000000	1	0		GSE10780
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	7829	14	200	0	1.00000000	1	0		GSE10780
REACTOME_COPI_MEDIATED_TRANSPORT	7829	10	200	0	1.00000000	1	0		GSE10780
REACTOME_DARPP_32_EVENTS	7829	25	200	0	1.00000000	1	0		GSE10780
BIOCARTA_BARRESTIN_PATHWAY	7829	10	200	0	1.00000000	1	0		GSE10780
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	7829	53	200	0	1.00000000	1	0		GSE10780
BIOCARTA_GSK3_PATHWAY	7829	27	200	0	1.00000000	1	0		GSE10780
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	7829	10	200	0	1.00000000	1	0		GSE10780
KEGG_HUNTINGTONS_DISEASE	7829	185	200	0	1.00000000	1	0		GSE10780
BIOCARTA_ERK5_PATHWAY	7829	18	200	0	1.00000000	1	0		GSE10780
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	7829	12	200	0	1.00000000	1	0		GSE10780
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	7829	91	200	0	1.00000000	1	0		GSE10780
BIOCARTA_HSP27_PATHWAY	7829	15	200	0	1.00000000	1	0		GSE10780
BIOCARTA_CALCINEURIN_PATHWAY	7829	21	200	0	1.00000000	1	0		GSE10780
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	7829	13	200	0	1.00000000	1	0		GSE10780
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	7829	18	200	0	1.00000000	1	0		GSE10780
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	7829	179	200	0	1.00000000	1	0		GSE10780
REACTOME_ELONGATION_ARREST_AND_RECOVERY	7829	32	200	0	1.00000000	1	0		GSE10780
KEGG_LONG_TERM_POTENTIATION	7829	70	200	0	1.00000000	1	0		GSE10780
REACTOME_PECAM1_INTERACTIONS	7829	10	200	0	1.00000000	1	0		GSE10780
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	7829	49	200	0	1.00000000	1	0		GSE10780
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	7829	49	200	0	1.00000000	1	0		GSE10780
REACTOME_S_PHASE	7829	109	200	0	1.00000000	1	0		GSE10780
KEGG_CIRCADIAN_RHYTHM_MAMMAL	7829	13	200	0	1.00000000	1	0		GSE10780
BIOCARTA_CHEMICAL_PATHWAY	7829	22	200	0	1.00000000	1	0		GSE10780
REACTOME_ER_PHAGOSOME_PATHWAY	7829	61	200	0	1.00000000	1	0		GSE10780
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	7829	13	200	0	1.00000000	1	0		GSE10780
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	7829	33	200	0	1.00000000	1	0		GSE10780
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	7829	22	200	0	1.00000000	1	0		GSE10780
REACTOME_DNA_REPLICATION	7829	192	200	19	3.025784e-06	0.002560983	3.87372395833333	CENPA,PSMA4,CENPN,FEN1,E2F1,CCNA2,PSMA7,BUB1,NUF2,ZWILCH,KIF2C,CENPM,KIF20A,RAD21,PSMD14,SGOL2,BUB1B,MAD2L1,CDCA8	GSE3744
REACTOME_CELL_CYCLE_MITOTIC	7829	325	200	25	6.962355e-06	0.002560983	3.01115384615385	PSMA4,CCNB1,KIF2C,KIF20A,RAD21,SGOL2,UBE2C,CCNB2,CDK1,CENPA,CENPN,RRM2,FEN1,E2F1,CCNA2,PSMA7,BUB1,NUF2,ZWILCH,CENPM,AURKA,PSMD14,BUB1B,MAD2L1,CDCA8	GSE3744
REACTOME_MITOTIC_PROMETAPHASE	7829	87	200	12	9.118972e-06	0.002560983	5.39931034482759	BUB1,CENPA,NUF2,ZWILCH,CENPN,KIF2C,CENPM,RAD21,SGOL2,BUB1B,MAD2L1,CDCA8	GSE3744
REACTOME_MITOTIC_M_M_G1_PHASES	7829	172	200	17	9.511542e-06	0.002560983	3.86898255813953	CENPA,PSMA4,CENPN,E2F1,PSMA7,BUB1,NUF2,ZWILCH,KIF2C,CENPM,KIF20A,RAD21,PSMD14,SGOL2,BUB1B,MAD2L1,CDCA8	GSE3744
REACTOME_CELL_CYCLE	7829	421	200	27	6.023118e-05	0.012973796	2.51048693586698	PSMA4,CCNB1,LMNB1,KIF2C,KIF20A,RAD21,SGOL2,UBE2C,CCNB2,CDK1,CENPA,CENPN,RRM2,FEN1,E2F1,CCNA2,PSMA7,BUB1,NUF2,ZWILCH,CENPM,AURKA,PSMD14,BUB1B,MAD2L1,HJURP,CDCA8	GSE3744
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	7829	85	200	10	1.599088e-04	0.028703632	4.60529411764706	CDK1,PSMA4,CCNB1,AURKA,PSMD14,UBE2C,BUB1B,MAD2L1,CCNA2,PSMA7	GSE3744
KEGG_CELL_CYCLE	7829	128	200	11	9.113604e-04	0.137855618	3.3640234375	ESPL1,CDK1,CCNB1,E2F1,CCNA2,TTK,BUB1,RAD21,BUB1B,MAD2L1,CCNB2	GSE3744
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	7829	73	200	8	1.056164e-03	0.137855618	4.28986301369863	CDK1,PSMA4,CCNB1,PSMD14,UBE2C,BUB1B,MAD2L1,PSMA7	GSE3744
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	7829	15	200	4	1.151997e-03	0.137855618	10.4386666666667	CCNB2,CCNB1,CDK1,CCNA2	GSE3744
BIOCARTA_RANMS_PATHWAY	7829	10	200	3	3.759401e-03	0.404887535	11.7435	TPX2,AURKA,KIF15	GSE3744
REACTOME_KINESINS	7829	24	200	4	5.072579e-03	0.496651621	6.52416666666667	KIF20A,KIF11,KIF15,KIF2C	GSE3744
REACTOME_SMOOTH_MUSCLE_CONTRACTION	7829	25	200	4	5.766990e-03	0.517587331	6.2632	LMOD1,ACTA2,MYH11,MYLK	GSE3744
REACTOME_CELL_CYCLE_CHECKPOINTS	7829	124	200	9	7.006671e-03	0.580475705	2.84116935483871	CDK1,PSMA4,CCNB1,PSMD14,UBE2C,BUB1B,MAD2L1,PSMA7,CCNB2	GSE3744
REACTOME_G1_S_TRANSITION	7829	112	200	8	1.151993e-02	0.886211433	2.79607142857143	CDK1,PSMA4,RRM2,CCNB1,PSMD14,E2F1,CCNA2,PSMA7	GSE3744
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	7829	35	200	4	1.635164e-02	1.000000000	4.47371428571429	RRM2,CCNB1,CDK1,E2F1	GSE3744
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	7829	19	200	3	1.708536e-02	1.000000000	6.18078947368421	RRM2,CDK1,E2F1	GSE3744
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	7829	23	200	3	2.677111e-02	1.000000000	5.10586956521739	CCNB1,CDK1,UBE2C	GSE3744
BIOCARTA_CELLCYCLE_PATHWAY	7829	23	200	3	2.677111e-02	1.000000000	5.10586956521739	CCNB1,CDK1,E2F1	GSE3744
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	7829	86	200	6	2.910440e-02	1.000000000	2.73104651162791	BUB1,CDK1,CCNB1,MAD2L1,CCNA2,CCNB2	GSE3744
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	7829	24	200	3	2.956295e-02	1.000000000	4.893125	BUB1B,MAD2L1,UBE2C	GSE3744
REACTOME_MITOTIC_G1_G1_S_PHASES	7829	137	200	8	3.149638e-02	1.000000000	2.28583941605839	CDK1,PSMA4,RRM2,CCNB1,E2F1,CCNA2,PSMA7,PSMD14	GSE3744
REACTOME_G0_AND_EARLY_G1	7829	25	200	3	3.250180e-02	1.000000000	4.6974	CDK1,E2F1,CCNA2	GSE3744
KEGG_OOCYTE_MEIOSIS	7829	114	200	7	3.416524e-02	1.000000000	2.40364035087719	ESPL1,BUB1,CDK1,CCNB1,AURKA,MAD2L1,CCNB2	GSE3744
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	7829	10	200	2	3.512054e-02	1.000000000	7.829	CCNB1,CDK1	GSE3744
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	7829	10	200	2	3.512054e-02	1.000000000	7.829	CCNB1,CDK1	GSE3744
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	7829	26	200	3	3.558658e-02	1.000000000	4.51673076923077	CCNB1,CDK1,UBE2C	GSE3744
BIOCARTA_SRCRPTP_PATHWAY	7829	11	200	2	4.082256e-02	1.000000000	7.11727272727273	CCNB1,CDK1	GSE3744
BIOCARTA_PTC1_PATHWAY	7829	11	200	2	4.082256e-02	1.000000000	7.11727272727273	CCNB1,CDK1	GSE3744
REACTOME_MUSCLE_CONTRACTION	7829	48	200	4	4.164128e-02	1.000000000	3.26208333333333	ACTA2,MYLK,LMOD1,MYH11	GSE3744
BIOCARTA_PROTEASOME_PATHWAY	7829	28	200	3	4.218851e-02	1.000000000	4.19410714285714	PSMA4,PSMA7,PSMD14	GSE3744
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	7829	28	200	3	4.218851e-02	1.000000000	4.19410714285714	BUB1B,MAD2L1,UBE2C	GSE3744
KEGG_HOMOLOGOUS_RECOMBINATION	7829	28	200	3	4.218851e-02	1.000000000	4.19410714285714	EME1,RAD54B,BLM	GSE3744
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	7829	72	200	5	4.495853e-02	1.000000000	2.71840277777778	PSMA4,AURKA,PSMD14,UBE2C,PSMA7	GSE3744
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	7829	12	200	2	4.684384e-02	1.000000000	6.52416666666667	CCNB1,CDK1	GSE3744
BIOCARTA_AKAP95_PATHWAY	7829	12	200	2	4.684384e-02	1.000000000	6.52416666666667	CCNB1,CDK1	GSE3744
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	7829	31	200	3	5.314625e-02	1.000000000	3.78822580645161	PPAP2B,VAPB,PPAP2A	GSE3744
KEGG_ETHER_LIPID_METABOLISM	7829	33	200	3	6.113007e-02	1.000000000	3.55863636363636	PPAP2A,PPAP2B,PAFAH1B3	GSE3744
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	7829	56	200	4	6.417692e-02	1.000000000	2.79607142857143	PSMA4,PSMD14,CCNA2,PSMA7	GSE3744
REACTOME_MITOTIC_G2_G2_M_PHASES	7829	81	200	5	6.605490e-02	1.000000000	2.41635802469136	CDK1,CCNB1,E2F1,CCNA2,CCNB2	GSE3744
BIOCARTA_SPRY_PATHWAY	7829	18	200	2	8.862546e-02	1.000000000	4.34944444444444	SPRY2,SPRY1	GSE3744
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	7829	64	200	4	9.184905e-02	1.000000000	2.4465625	PSMA4,PSMD14,UBE2C,PSMA7	GSE3744
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	7829	65	200	4	9.564859e-02	1.000000000	2.40892307692308	PSMA4,PSMD14,E2F1,PSMA7	GSE3744
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	7829	65	200	4	9.564859e-02	1.000000000	2.40892307692308	PSMA4,PSMD14,CCNA2,PSMA7	GSE3744
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	7829	19	200	2	9.637188e-02	1.000000000	4.12052631578947	RRM2,CTPS	GSE3744
BIOCARTA_STATHMIN_PATHWAY	7829	19	200	2	9.637188e-02	1.000000000	4.12052631578947	CCNB1,CDK1	GSE3744
REACTOME_SYNTHESIS_OF_DNA	7829	92	200	5	9.806687e-02	1.000000000	2.12744565217391	PSMA4,PSMD14,FEN1,CCNA2,PSMA7	GSE3744
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	7829	67	200	4	1.034630e-01	1.000000000	2.33701492537313	PSMA4,PSMD14,CCNA2,PSMA7	GSE3744
REACTOME_CHROMOSOME_MAINTENANCE	7829	122	200	6	1.048783e-01	1.000000000	1.92516393442623	CENPA,CENPN,RAD21,FEN1,LMNB1,HJURP	GSE3744
KEGG_P53_SIGNALING_PATHWAY	7829	69	200	4	1.115564e-01	1.000000000	2.26927536231884	CDK1,RRM2,CCNB1,CCNB2	GSE3744
REACTOME_G2_M_CHECKPOINTS	7829	45	200	3	1.191408e-01	1.000000000	2.60966666666667	CCNB1,CDK1,CCNB2	GSE3744
BIOCARTA_RAC1_PATHWAY	7829	23	200	2	1.290420e-01	1.000000000	3.40391304347826	PDGFRA,MYLK	GSE3744
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	7829	48	200	3	1.359534e-01	1.000000000	2.4465625	PSMA4,PSMD14,PSMA7	GSE3744
KEGG_PROTEASOME	7829	48	200	3	1.359534e-01	1.000000000	2.4465625	PSMA4,PSMD14,PSMA7	GSE3744
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	7829	48	200	3	1.359534e-01	1.000000000	2.4465625	PSMA4,PSMD14,PSMA7	GSE3744
BIOCARTA_G2_PATHWAY	7829	24	200	2	1.375645e-01	1.000000000	3.26208333333333	CCNB1,CDK1	GSE3744
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	7829	49	200	3	1.417276e-01	1.000000000	2.39663265306122	PSMA4,PSMD14,PSMA7	GSE3744
REACTOME_EGFR_DOWNREGULATION	7829	25	200	2	1.462047e-01	1.000000000	3.1316	SPRY2,SPRY1	GSE3744
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	7829	51	200	3	1.535108e-01	1.000000000	2.30264705882353	PSMA4,PSMD14,PSMA7	GSE3744
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	7829	51	200	3	1.535108e-01	1.000000000	2.30264705882353	PSMA4,PSMD14,PSMA7	GSE3744
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	7829	51	200	3	1.535108e-01	1.000000000	2.30264705882353	PSMA4,PSMD14,PSMA7	GSE3744
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	7829	52	200	3	1.595131e-01	1.000000000	2.25836538461538	PSMA4,PSMD14,PSMA7	GSE3744
REACTOME_S_PHASE	7829	109	200	5	1.597327e-01	1.000000000	1.79564220183486	PSMA4,PSMD14,FEN1,CCNA2,PSMA7	GSE3744
REACTOME_M_G1_TRANSITION	7829	81	200	4	1.653759e-01	1.000000000	1.93308641975309	PSMA4,PSMD14,E2F1,PSMA7	GSE3744
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	7829	53	200	3	1.655847e-01	1.000000000	2.21575471698113	PSMA4,PSMD14,PSMA7	GSE3744
BIOCARTA_G1_PATHWAY	7829	28	200	2	1.727198e-01	1.000000000	2.79607142857143	CDK1,E2F1	GSE3744
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	7829	56	200	3	1.841826e-01	1.000000000	2.09705357142857	PSMA4,PSMD14,PSMA7	GSE3744
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	7829	57	200	3	1.904987e-01	1.000000000	2.06026315789474	PSMA4,PSMD14,PSMA7	GSE3744
